q_m	density,	T,
0.15215232207707924	145905.03	132142650.0
0.1531532187235156	148428.8	132068310.0
0.154154222734732	150074.38	131884270.0
0.15515532823921688	150580.26	131333940.0
0.15615629145486706	153747.37	131781860.0
0.1571572944747893	155266.23	131810310.0
0.15815821369223054	155391.47	131410240.0
0.15915930577611784	159369.25	131298700.0
0.16016021553813817	161266.96	131087020.0
0.16116130281806168	164675.18	131272070.0
0.16216225040176588	160852.74	131056460.0
0.16316332151596966	161216.26	131058930.0
0.1641643352876207	167306.04	130600050.0
0.16516529080167786	169178.73	130698260.0
0.1661662646165499	169044.85	130698080.0
0.16716729539270778	171987.44	130575770.0
0.16816825197431257	172536.63	130485470.0
0.16916929937371064	176669.55	130623710.0
0.17017026990968662	176521.72	130244930.0
0.17117124616466725	175784.41	130334180.0
0.17217223423892408	180810.61	130398610.0
0.1731733032942863	181589.92	130193150.0
0.17417428702209956	185201.04	129978460.0
0.17517531772200415	185936.98	129740450.0
0.17617635307336574	182679.54	129925820.0
0.17717728220374834	189440.03	129672800.0
0.17817826318643942	187309.37	129385630.0
0.17917925164196327	193386.43	129706840.0
0.18018030819176867	189149.86	129662030.0
0.1811812343482689	194484.14	129697660.0
0.18218224407848996	197472.01	129172510.0
0.18318338481204324	199524.26	129454490.0
0.18418430288568366	200118.4	129257980.0
0.18518535760540755	201361.14	129367650.0
0.1861862984025596	200809.82	129327050.0
0.18718729211956764	204339.99	129387360.0
0.1881883482118526	204316.52	129109060.0
0.1891893208829237	212671.41	129049690.0
0.19019024986079944	208641.66	128906990.0
0.19119132173753725	208174.51	128898770.0
0.1921922925022734	212898.89	129206590.0
0.1931933556098707	215760.67	128911730.0
0.19419427528483235	213781.33	128861280.0
0.19519536866502743	217873.44	129083000.0
0.19619627659696634	221846.83	128985450.0
0.19719729906150427	225136.16	128839360.0
0.1981983208397617	221629.6	128971170.0
0.19919925675669642	222182.58	128416620.0
0.200200393296313	223412.18	128961800.0
0.20120131922405307	226221.37	128794360.0
0.2022022554460014	228268.52	128777160.0
0.20320327730051224	233072.49	128793480.0
0.2042043430769784	234404.42	128771470.0
0.20520531742562417	233504.04	128484800.0
0.206206366731357	235814.44	128717780.0
0.20720732293169478	238976.63	128587860.0
0.2082083629345135	238858.24	128791710.0
0.20920933751191947	242682.14	128836490.0
0.21021026305839252	236582.22	128760510.0
0.21121136467395427	246063.2	128558120.0
0.21221231500278065	245928.13	128816200.0
0.21321342866637877	250640.1	128784320.0
0.21421438326539538	248482.48	128756360.0
0.21521526122975	255043.59	128661890.0
0.21621631770330196	251909.05	128780040.0
0.21721729037437307	250352.05	128537430.0
0.21821834509409693	257934.95	128792140.0
0.21921935032536757	254401.27	128721530.0
0.22022037789888296	262347.03	128794460.0
0.22122137596233446	261205.68	128790150.0
0.22222231790328742	261251.33	128866470.0
0.2232232786025756	262765.38	128877060.0
0.22422439379124154	267734.88	128708200.0
0.2252253653185117	267063.58	128656600.0
0.22622633539696738	267356.88	129131580.0
0.22722730128148622	271739.53	128871590.0
0.22822835470490252	273732.73	129024370.0
0.22922941133096125	280439.96	128812680.0
0.23023027892485426	272056.82	129196780.0
0.23123134798021647	277247.86	129040550.0
0.23223230074915144	284624.01	128858200.0
0.23323335203747264	280459.52	128925560.0
0.23423432432727673	278174.14	129247680.0
0.2352353300160677	287673.96	129016500.0
0.2362363138201344	282135.98	129055760.0
0.23723728107721445	290822.12	129260550.0
0.23823839840097552	290151.25	129417920.0
0.23923941529901563	286246.3	129022860.0
0.24024031469057427	291846.09	129064630.0
0.24124133890894028	297327.38	129388380.0
0.2422424303065471	300252.33	129556670.0
0.24324334822768068	299258.65	129331240.0
0.244244291388688	302401.13	129392410.0
0.2452453294089185	299730.42	129321290.0
0.2462463707842983	300539.03	129508580.0
0.2472473792182115	304451.17	129546480.0
0.24824835150801558	308135.68	129580500.0
0.24924933005059807	305518.68	129594910.0
0.250250401393562	315559.89	129643640.0
0.25125132266984496	305259.92	129566850.0
0.25225237388191263	314487.53	129884890.0
0.25325333435244063	314605.67	129576900.0
0.25425437397399236	319322.88	129740420.0
0.25525537066488274	321021.41	129997690.0
0.25625637559113984	322996.1	129694920.0
0.2572573579463921	319099.64	129925400.0
0.25825832588975267	321644.38	129782380.0
0.25925930023839844	321004.13	130017470.0
0.26026034916286445	325044.44	129885280.0
0.26126131962258714	336130.14	129869250.0
0.2622623470435956	326572.18	130337010.0
0.2632633698131472	334800.88	130040790.0
0.2642643829747708	334573.8	130251840.0
0.2652653540445206	337345.74	130056130.0
0.2662663918359908	335826.37	130175040.0
0.26726732081386667	340969.63	130252120.0
0.26826836325679404	347249.18	130190970.0
0.2692693396642814	338560.82	130135280.0
0.27027043129064837	343999.85	130316530.0
0.27127134783922086	342824.94	130132860.0
0.2722724483109817	348575.87	130278880.0
0.27327331926002396	349474.73	130367930.0
0.2742743929668432	352751.19	130555700.0
0.27527535374238454	348253.51	130459410.0
0.27627632610844216	358380.35	130576650.0
0.27727741384588594	356438.87	130532450.0
0.27827836592854055	357853.83	130373800.0
0.2792794067701465	363134.24	130520380.0
0.28028032949524395	359711.7	130598600.0
0.2812814248580272	365407.69	130429760.0
0.2822824482376059	362687.36	130581820.0
0.28328338102815154	371585.57	130391340.0
0.28428433997361147	370113.88	130650060.0
0.2852853377320495	371808.39	130755460.0
0.28628641456525794	364999.34	130820490.0
0.2872873895239309	373181.17	130852070.0
0.28828844912387197	378350.72	130515470.0
0.28928941233952216	377934.04	130745210.0
0.29029042321354404	380884.46	130785680.0
0.2912913863529408	376959.35	130852600.0
0.29229245350196803	379752.17	130701460.0
0.2932934162600977	388320.61	130766310.0
0.29429434256910475	389607.9	130797370.0
0.29529546477308316	393049.58	130719430.0
0.29629638765068733	384998.21	130941330.0
0.2972973337093237	389460.71	130918120.0
0.29829845484575446	398801.08	130721910.0
0.2992993527884987	395297.55	130798180.0
0.30030037555805017	399996.96	130979600.0
0.3013014722933946	394680.71	130982050.0
0.30230242986629347	396089.99	130934560.0
0.30330339475951823	398862.44	130905390.0
0.30430435599258016	401370.85	130709970.0
0.30530534902330764	409871.91	131105720.0
0.3063064304317198	403942.2	131154510.0
0.3073074254450355	422488.72	131079130.0
0.30830839758233286	410589.06	131051830.0
0.30930948371845535	414648.87	131223680.0
0.310310448001653	421158.64	130988070.0
0.3113113599750218	413412.09	130984830.0
0.31231239509762326	417355.38	130906100.0
0.31331343189779925	415832.51	130925000.0
0.31431440235752195	417743.72	130937850.0
0.3153153602354344	422600.8	131277090.0
0.3163163666867594	420530.15	131239570.0
0.31731744199489986	431371.89	131042950.0
0.31831848428532045	438763.78	131443170.0
0.3193193600383267	431671.83	131094480.0
0.32032037602132607	433598.48	131129780.0
0.32132141465158376	440555.23	131354050.0
0.3223223726820029	433781.21	131401950.0
0.32332346712974563	432268.94	131194770.0
0.324324428667821	437740.36	131113920.0
0.32532545433500143	434666.22	131199000.0
0.32632637446748347	455597.63	131078440.0
0.3273273758860844	444013.32	131492380.0
0.32832837943978027	455529.62	131128280.0
0.3293294757938578	441205.1	131311750.0
0.330330395773833	452542.1	131468680.0
0.3313313716475467	454518.97	131323560.0
0.3323324509208637	454245.44	131216480.0
0.3333334405964418	451158.98	131584660.0
0.33433438047855313	457108.06	131300660.0
0.33533545700674794	458016.51	131574940.0
0.33633652156315985	469020.65	131377070.0
0.3373374041789717	464337.0	131311160.0
0.33833850182935676	474794.39	131661350.0
0.339339399390834	464407.27	131553600.0
0.3403404290994444	468176.62	131566790.0
0.34134150639017324	477083.19	131556790.0
0.34234245023746107	464215.14	131266610.0
0.34334346835555557	475393.28	131407820.0
0.3443444662665003	476456.03	131511030.0
0.3453453992095527	480341.48	131534260.0
0.3463464251054934	483158.28	131538780.0
0.34734738023828354	487667.78	131738400.0
0.3483484936731215	477621.6	131395770.0
0.3493494478146177	469341.4	131636790.0
0.3503504090476795	496278.71	131801490.0
0.3513514021546605	491394.3	131698240.0
0.352352508955453	487918.66	131760620.0
0.353353466528352	501307.86	131772640.0
0.35435446108414737	500986.04	131687080.0
0.3553555501178989	502784.85	131531870.0
0.356356472004209	498279.43	131781130.0
0.35735742736575954	500594.87	131785560.0
0.35835851052799966	499489.1	131672350.0
0.3593594038955402	504796.58	131767570.0
0.3603604955219072	500258.9	131698310.0
0.3613615067771961	512036.97	131769710.0
0.3623624959190004	510540.94	131766510.0
0.36336345242435164	504090.05	131745850.0
0.364364461849559	509763.59	131847270.0
0.36536539601266577	515491.68	131776870.0
0.36636653903382077	526928.54	131738970.0
0.3673674608438776	525303.73	132020090.0
0.3683684483081072	526404.94	131819780.0
0.3693695451197051	520228.1	131987410.0
0.3703704903395541	526776.97	131676670.0
0.37137141321715833	518646.14	132012700.0
0.3723724369017505	525473.02	131688890.0
0.3733735248679545	538751.28	132129300.0
0.3743744568959661	536286.43	131932890.0
0.37537552778140976	536378.32	131765310.0
0.3763764881756842	536450.27	131893830.0
0.3773774141034243	542341.29	132169080.0
0.37837846645929296	535850.98	131971050.0
0.37937946032880787	542367.22	131902660.0
0.3803804542745761	540660.79	131770180.0
0.38138146720743954	534661.62	132000070.0
0.3823824308806101	554751.22	132036740.0
0.3833834390095098	556664.52	132023240.0
0.3843845008970528	563588.62	132189360.0
0.3853854949190743	556283.7	131912720.0
0.3863864303022353	545255.19	132248040.0
0.38738749051220367	550803.41	132096230.0
0.38838849505719375	560684.28	131866510.0
0.3893895195043199	557031.38	132138460.0
0.3903905708688944	569461.04	132067710.0
0.3913915170800375	575692.73	132112560.0
0.39239254198468415	575485.96	132240430.0
0.3933934463327134	570402.47	132055070.0
0.3943944721524007	566278.01	131738710.0
0.3953955479943149	565329.66	132087830.0
0.3963965061772409	567278.76	132323360.0
0.3973975806465941	571455.11	132319780.0
0.3983984273470568	590049.24	132297780.0
0.39939947627152284	580602.59	132172390.0
0.40040049904107433	590117.1	132241510.0
0.4014014867340641	587011.58	132195980.0
0.40240242745496285	595701.41	132317880.0
0.40340345289338314	579543.31	132096330.0
0.4044045561102661	595493.91	131956510.0
0.4054055217660248	581141.46	132442580.0
0.40640655589733216	590608.23	132365680.0
0.40740744880735225	590536.18	132269000.0
0.408408526860615	606417.59	132051840.0
0.4094094851960479	599789.52	132347260.0
0.4104104925624136	606307.86	132096940.0
0.4114115286000559	614428.98	132392500.0
0.4124125531234355	602782.18	132502600.0
0.4134134401619442	618465.35	132441640.0
0.41441443868291605	616654.78	132345600.0
0.4154154590123588	602116.46	132568740.0
0.41641650664051705	600304.54	132351400.0
0.4174174557492891	619419.9	132195630.0
0.41841853120993633	620097.96	132296520.0
0.4194194874865275	621205.19	132600900.0
0.42042051879645914	624164.87	132352760.0
0.4214215570454498	631441.26	132455310.0
0.42242250966187805	621776.77	132529310.0
0.42342351230053327	629637.34	132524210.0
0.4244244842090705	630886.6	132710570.0
0.4254255205517261	630423.05	132593210.0
0.42642648254732185	629737.15	132745820.0
0.4274274794669725	631479.27	132548050.0
0.42842855774899535	634255.52	132577660.0
0.42942951105170424	659164.96	132542060.0
0.4304305724054735	641826.2	132760840.0
0.4314315514818297	649119.09	132627300.0
0.43243248396736167	639562.01	132824550.0
0.4334334522157358	640861.19	132923650.0
0.43443453682679045	656332.26	132767900.0
0.4354354691598157	662848.43	132911050.0
0.43643650786632665	638004.34	133100740.0
0.4374375530543762	653718.16	132593460.0
0.4384385075771393	669169.32	132740950.0
0.4394395941707821	659379.08	132825250.0
0.4404405598265409	655554.34	133017390.0
0.4414414593706064	673304.55	132818500.0
0.44244251088768766	657601.41	133055070.0
0.4434434800511025	672535.69	133147990.0
0.44444448886628285	668505.67	132829500.0
0.445445581331437	685404.56	133352780.0
0.44644649200849823	664195.15	133104720.0
0.4474474842766917	684211.65	133060100.0
0.44844851253648765	678542.53	133020800.0
0.44944951548015644	683051.55	133231140.0
0.45045055952440516	682828.12	133288950.0
0.4514514705064797	677030.82	133196580.0
0.45245247017125256	676841.56	133091750.0
0.453453480206487	697318.49	133176610.0
0.4544545523882384	694050.11	133256480.0
0.45545547198694664	705431.66	133454840.0
0.4564565225889872	688643.74	133233610.0
0.45745753628438474	679377.52	133251650.0
0.458458591080362	698883.03	133695440.0
0.4594595716055328	704366.62	133517800.0
0.4604605034047842	705200.74	133345810.0
0.4614615775691238	696270.06	133437450.0
0.4624626359490106	726130.49	133379510.0
0.46346350949066856	708158.95	133326460.0
0.46446459555053776	723596.38	133733260.0
0.46546557104298447	716015.8	133549590.0
0.46646656567503325	706821.47	133524450.0
0.46746760034011436	713030.28	133653850.0
0.46846854838133895	712479.52	133555100.0
0.4694694910085725	726695.04	133662290.0
0.47047052452985266	713637.07	133317390.0
0.471471596711604	715927.09	133625280.0
0.47247259530882935	748663.52	133529270.0
0.473473597261204	737677.72	133759830.0
0.4744745433198403	740150.5	133986760.0
0.47547554229833267	718977.86	133802670.0
0.4764765784122282	735455.56	133580030.0
0.47747751227032126	744914.87	133797210.0
0.4784785749966516	740765.93	133788630.0
0.4794795180051521	736960.0	133743610.0
0.4804805756987583	729559.11	133804670.0
0.4814815556901553	754742.66	133840170.0
0.4824825383504211	764453.98	133753320.0
0.48348349485577247	754351.4	134070440.0
0.48448453478233766	744326.86	133688080.0
0.48548552224656744	752907.93	133756920.0
0.4864865857354317	752053.64	134052620.0
0.4874876708802601	769158.74	133986800.0
0.48848864431386513	760558.26	133813020.0
0.4894895639125734	772008.84	133798760.0
0.4904905069973273	753250.72	134145010.0
0.4914915065858467	785601.01	134012290.0
0.4924925135709455	758828.66	134048130.0
0.4934936324197745	781211.23	134133970.0
0.4944945954066645	758758.47	134211730.0
0.49549561100839684	785979.49	134298180.0
0.4964966314903465	780833.6	133743050.0
0.49749763458652213	773720.45	133905770.0
0.49849859574333055	775649.52	134184050.0
0.49949954203072705	787152.76	134051350.0
0.5005005920227404	799364.39	134113320.0
0.5015015537133227	799985.02	134209980.0
0.5025025359160682	783499.24	134444700.0
0.5035036067252585	790722.4	134366710.0
0.5045045454635687	799951.62	134528880.0
0.5055055942355279	779980.15	134165710.0
0.5065066312644642	819892.97	134294100.0
0.5075075566584304	807393.54	134305590.0
0.5085085656261175	790089.94	134395600.0
0.5095096115767009	816856.98	134621000.0
0.5105105294978347	800891.45	134410570.0
0.5115116140326359	818398.93	134656720.0
0.5125125590237246	812863.98	134403130.0
0.5135136353231593	816680.01	134333290.0
0.5145145498128901	815132.92	134451330.0
0.5155155413948032	814642.52	134651400.0
0.5165166549058944	821839.71	134522810.0
0.517517610114938	830689.42	134716590.0
0.5185185259009767	828329.76	134792120.0
0.5195195585072161	843461.91	134849250.0
0.5205205423875361	812119.53	134635210.0
0.5215216499508627	829095.16	134742830.0
0.5225226079050286	832645.05	134751700.0
0.5235236626247524	830552.2	134740530.0
0.5245246844792631	845801.77	135006920.0
0.5255255708314912	845368.13	134957580.0
0.526526605801586	853079.68	134969960.0
0.527527657089907	848695.63	134907310.0
0.528528616797901	866317.78	135071190.0
0.5295295951117234	834856.36	134814940.0
0.5305306471625785	850231.96	134579230.0
0.5315316170122738	857010.38	135355380.0
0.5325325771777881	837713.79	135010420.0
0.5335336235096386	871421.66	135413410.0
0.534534602814755	870076.83	135104410.0
0.5355356439613745	856279.86	135215840.0
0.5365365498344717	881725.57	135111960.0
0.5375375626148285	861098.94	135106870.0
0.538538620537195	871582.87	135264380.0
0.5395396722830366	858458.81	135050080.0
0.5405406596710127	889093.4	135579330.0
0.5415416035183007	875276.66	135275480.0
0.5425425729867291	876615.72	135234620.0
0.5435436115407333	890619.84	135471860.0
0.5445446467395882	877254.08	135382320.0
0.5455456150642157	880273.11	135280390.0
0.546546615949043	893386.0	135318230.0
0.5475476520629384	893935.66	135096450.0
0.548548629842987	891942.07	135811800.0
0.549549618146004	888687.87	135531850.0
0.5505506877351399	898007.21	135431810.0
0.551551661931279	911384.6	135393680.0
0.5525526674675632	900069.87	135604730.0
0.5535536659885351	917963.23	135758090.0
0.5545546195200041	903674.5	135797360.0
0.555555613008252	899650.05	135640340.0
0.556556633795215	903452.34	135565230.0
0.5575575732960595	914413.51	135488210.0
0.5585585818824794	909789.0	135635630.0
0.5595595685079218	942185.71	135704270.0
0.5605606589142346	909106.62	135647560.0
0.561561584155694	911209.09	136018870.0
0.5625626350627482	947418.64	135969950.0
0.5635636796407706	917237.74	135895110.0
0.5645646610047287	930921.45	135777480.0
0.5655656121723424	940873.98	135729720.0
0.5665666797026366	938649.8	136026800.0
0.5675677034634823	941672.39	135932320.0
0.568568636864055	915792.88	135953430.0
0.5695697038605755	950510.4	135819620.0
0.5705706005832653	937088.47	135801960.0
0.5715715745506442	952844.02	136091590.0
0.5725726191286665	946702.29	136093550.0
0.5735736772797931	952156.21	136029830.0
0.5745745929895784	956098.87	135982720.0
0.5755756670776646	953046.53	136179700.0
0.5765766834419309	959978.7	136282090.0
0.5775775781057791	954231.27	136073780.0
0.5785786468561276	981152.62	135932430.0
0.5795796461396335	943279.53	136231480.0
0.5805807059683349	970104.01	136039180.0
0.5815816530945187	979601.8	135976530.0
0.5825826577157621	971547.47	136054620.0
0.5835836683610238	960971.08	136268460.0
0.5845846840390096	993460.39	136321990.0
0.5855857234318012	964317.86	136282580.0
0.5865866322787808	994317.34	136088100.0
0.587587638577599	986457.59	136321530.0
0.5885886918485085	993452.26	136322060.0
0.5895896737462404	969171.89	136281770.0
0.5905906583128411	988744.22	136207300.0
0.5915916212234774	1001381.6	136193650.0
0.5925926938627493	1004119.0	136228870.0
0.5935936035485162	983547.64	136287270.0
0.5945946413399864	997512.26	136340310.0
0.5955956056231841	1022399.3	136184820.0
0.5965966160396855	996988.24	136430310.0
0.5975976336240063	996317.8	136267060.0
0.5985987423311336	1019176.5	136320160.0
0.5995997061568109	1013185.9	136325710.0
0.6006006816492576	1023928.1	136567700.0
0.6016016197775409	1014435.6	136083600.0
0.6026026295077618	1024841.3	136182770.0
0.603603657233784	1006725.9	136494440.0
0.6046046228895428	1032153.7	136434160.0
0.6056056873697011	1029725.5	136333480.0
0.6066066116961198	1025171.8	136394040.0
0.6076076511651648	1035662.9	136181540.0
0.6086086139995479	1029236.9	136420620.0
0.6096097036433267	1030665.6	136363180.0
0.6106106961402804	1053860.0	136373690.0
0.6116116769704647	1031770.0	136528900.0
0.6126127010363239	1047747.9	136639160.0
0.6136136366482452	1051077.4	136139660.0
0.6146146462259593	1048289.4	136483370.0
0.6156156127205055	1047237.8	136544400.0
0.6166167377458592	1060986.5	136493350.0
0.6176176916585953	1047467.0	136304920.0
0.6186186648634402	1058841.6	136421640.0
0.6196197198881777	1056227.7	136330400.0
0.6206206870690042	1076093.6	136667530.0
0.6216216979430261	1078332.2	136582570.0
0.6226226526945495	1063323.0	136642620.0
0.6236236843857481	1076928.1	136420820.0
0.6246246315881854	1072717.0	136336830.0
0.6256256555015376	1066544.4	136721650.0
0.6266266412119393	1068476.6	136575710.0
0.6276277141562246	1097489.6	136552350.0
0.628628726097794	1063218.4	136610820.0
0.6296297185947477	1082883.7	136674660.0
0.6306306699148682	1103980.3	136295210.0
0.6316316967258497	1095833.8	136561270.0
0.6326327517505872	1113146.5	136697580.0
0.6336337291493688	1086443.7	136624530.0
0.6346346773431	1092425.2	136562200.0
0.6356356825743708	1108213.5	136803640.0
0.6366367133505286	1090239.6	136807680.0
0.6376376616967668	1104789.5	136254640.0
0.638638681721196	1110971.7	136870030.0
0.6396396571373894	1124268.9	136359920.0
0.6406407132296743	1102759.2	136503800.0
0.6416416761403109	1125181.3	136682500.0
0.6426426996723963	1123015.5	136722730.0
0.6436437716253873	1129663.4	136724590.0
0.644644673533308	1105300.1	136640290.0
0.645645741368616	1139212.1	136498750.0
0.6466466378625456	1126384.1	136645180.0
0.6476477107305774	1131270.8	136658250.0
0.648648691408255	1132229.7	136639180.0
0.6496497704528118	1144147.9	136572640.0
0.6506506604652029	1148125.0	136461730.0
0.6516516967316052	1115149.5	136479020.0
0.6526527297191116	1157504.5	136489380.0
0.6536537559200658	1138078.7	136741270.0
0.6546546573704661	1184470.8	136636800.0
0.6556556495624063	1125719.9	136645350.0
0.6566567385199045	1191110.5	136506320.0
0.6576577291105233	1145247.4	136213090.0
0.6586586871409424	1141928.7	136561850.0
0.6596597375904765	1168315.1	136649430.0
0.66066079208144	1182354.5	136404950.0
0.661661758728493	1165446.0	136781820.0
0.6626627127174823	1165095.1	136544770.0
0.6636637171099656	1166385.6	136446280.0
0.6646647768624137	1170783.3	136334400.0
0.6656657149144435	1189809.8	136532140.0
0.6666667482069635	1188152.8	136590050.0
0.667667755725836	1193218.8	136371790.0
0.6686687413599841	1178998.3	136531530.0
0.6696697650445764	1174783.4	136667310.0
0.670670776452372	1197209.1	136467080.0
0.6716717037526732	1193314.9	136717920.0
0.6726727741805963	1210554.0	136476520.0
0.6736737420477037	1191666.0	136688980.0
0.6746747345446574	1194095.2	136537590.0
0.6756756766381171	1209961.7	136686420.0
0.676676665093641	1221606.4	136531880.0
0.677677732013908	1211603.1	136447520.0
0.6786786930182096	1240230.8	136755770.0
0.6796797607010107	1200351.9	136616320.0
0.6806807154525341	1215554.6	136551180.0
0.6816816963589717	1217977.5	136857200.0
0.6826826854245226	1210711.3	136689560.0
0.6836837893276863	1221687.9	136569580.0
0.6846847143403855	1240321.5	136546250.0
0.6856857472516386	1219006.0	136816130.0
0.6866867401298592	1235179.5	136376140.0
0.687687718138668	1251240.3	137175610.0
0.6886887835338671	1241438.3	136547730.0
