q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_fe56,	xn_co56,	xn_ni56,
0.08565528454991614	0.0	0.0	0.013395262546615553	0.4922075658115006	4.800990519030075e-09	0.48726197775927294	0.0	0.006324927231361497	4.114785988607647e-11	0.0006517540512692297	0.0001585077578418907	0.0	0.0	8.1054313e-05
0.08668726362833472	0.0	0.0	0.013347559293754694	0.49224463641592614	4.861194572583998e-09	0.4873473175506396	0.0	0.006266699942819662	4.159087842836337e-11	0.0006379792990895588	0.0001558025949848343	0.0	0.0	8.300588100000001e-05
0.08771926306782989	0.0	0.0	0.013325541104199111	0.4922474624843804	4.792576279929124e-09	0.4872959417208349	0.0	0.006331408433189083	4.116771453123116e-11	0.0006431298085681163	0.0001565116150844522	0.0	0.0	7.9338841e-05
0.08875125763324503	0.0	0.0	0.013104109195762997	0.4924845501634976	3.966494219843411e-09	0.4880754173324868	0.0	0.005637654425864945	3.419978777486489e-11	0.0005645401149882856	0.00013372476670513378	0.0	0.0	6.5342034e-05
0.08978325227727438	0.0	0.0	0.01292595386539917	0.49255563208108116	4.216398142660334e-09	0.48806961228716783	0.0	0.005733458341529851	3.629980422479786e-11	0.0005773324949548569	0.00013800667716921453	0.0	0.0	6.7571851e-05
0.09081520635637887	0.0	0.0	0.0128383009011982	0.4926024464209214	4.096522195602847e-09	0.4881009007282803	0.0	0.005748370185784784	3.5464202002270205e-11	0.0005727765359133885	0.00013720109591549372	0.0	0.0	6.3273141e-05
0.09184718056071729	0.0	0.0	0.01295509585425231	0.49258291107716934	3.8151006149113785e-09	0.4882648845019591	0.0	0.00551694353395412	3.2855277816549446e-11	0.0005501786115330154	0.0001299825731762441	0.0	0.0	6.153055e-05
0.09287924477830965	0.0	0.0	0.012834763807527797	0.4926234272543729	3.968869869897137e-09	0.48821250270411404	0.0	0.005634433419871645	3.4274751498796266e-11	0.0005620582515705539	0.00013281055939843876	0.0	0.0	6.320917400000001e-05
0.09391116072952935	0.0	0.0	0.012539458678690416	0.4928190868113131	3.626367323137095e-09	0.48855562017465415	0.0	0.0054399303788999764	3.135657862068876e-11	0.0005235715490605502	0.00012232874965801391	0.0	0.0	5.5029385000000004e-05
0.09494314766936748	0.0	0.0	0.0125928619016586	0.4928340607234115	3.4089911850511066e-09	0.4887747984960111	0.0	0.005183598415734961	2.9555455854170055e-11	0.0004989952019353976	0.0001156818227018857	0.0	0.0	5.1159103e-05
