q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_ni56,	density,	T,
0.5405129227924016	4.010108896939937e-30	0.0	1.6044418615939662e-11	3.6750526358643523e-09	1.2573164476265649e-21	3.6750507943252104e-09	0.0	8.445993134764324e-15	1.3962823797301617e-23	1.4398247624706225e-16	4.730149449299546e-17	3.351907965591577e-17	0.006251624889888676	0.9937483677439548
0.541538521450773	4.705773305256536e-30	0.0	1.6152955278543837e-11	3.6700798365182458e-09	1.4107830996842253e-21	3.670078291690759e-09	0.0	1.0021244410214062e-14	1.5793696083357046e-23	1.7074408092591794e-16	5.166865027199449e-17	3.8432216000479214e-17	0.006372911992980838	0.9936270806506978
0.5425641391729614	3.865384469454545e-30	0.0	1.5777585677625965e-11	3.678069335230152e-09	1.3447894766541803e-21	3.6780684505992694e-09	0.0	8.319517772702408e-15	1.5041250629996518e-23	1.5141153469984074e-16	4.9316361912772424e-17	3.767804006692252e-17	0.006154497656818321	0.9938454949712577
0.5435898324472437	3.621721295201982e-30	0.0	1.554053640913884e-11	3.6841851034096426e-09	1.191717123235353e-21	3.68418414350035e-09	0.0	7.610550743337305e-15	1.341850997767554e-23	1.39077978959151e-16	4.507771548797405e-17	3.295958576841129e-17	0.00627804276423308	0.9937219498518493
0.5446154414969578	4.71866695451302e-30	0.0	1.610899550158092e-11	3.662679620741565e-09	1.4275350284214356e-21	3.662678666349687e-09	0.0	8.483335387426925e-15	1.614243739298192e-23	1.5061990904164095e-16	5.1882715136279847e-17	3.869299075218982e-17	0.006291721122560326	0.9937082715359637
0.5456410406241117	4.5162623759863554e-30	0.0	1.6049320834403486e-11	3.67255296343403e-09	1.3009552193940727e-21	3.6725520064830917e-09	0.0	6.477628282201312e-15	1.4353985816694037e-23	1.2797813548839232e-16	4.85570288484047e-17	3.8013869001461906e-17	0.006166546131052699	0.9938334465077863
0.5466667280386142	4.9781443522227386e-30	0.0	1.6229208025796464e-11	3.6606683976684866e-09	1.4035285238027895e-21	3.6606674437839093e-09	0.0	8.29517032772354e-15	1.576990819926212e-23	1.529777348886096e-16	5.201698649537749e-17	3.908206875293235e-17	0.0063941206295054205	0.993605872032921
0.5476923467764977	4.3667553338560725e-30	0.0	1.6223947853792038e-11	3.669044377087396e-09	1.4231491001601373e-21	3.669044156457773e-09	0.0	7.962481913177875e-15	1.5923345875786412e-23	1.5158683315483244e-16	5.319057431598785e-17	4.006739122129629e-17	0.006398824102119805	0.9936011685435595
0.5487180288781331	4.231328404092313e-30	0.0	1.5425824825348432e-11	3.666805932372825e-09	1.3005384121415687e-21	3.666804976997108e-09	0.0	6.986410985525078e-15	1.44561463991868e-23	1.2990497163035105e-16	4.824411024470013e-17	3.855039273913468e-17	0.006292838346225215	0.9937071543047309
0.5497435723764442	4.975829151095864e-30	0.0	1.5363398498095442e-11	3.6689562771958024e-09	1.4154354871534388e-21	3.6689557624660254e-09	0.0	6.86240136243113e-15	1.5958561421032593e-23	1.303484775440337e-16	5.0979801892725474e-17	4.0060723680696385e-17	0.0064835772324338715	0.9935164154142836
0.550769225413572	5.297693422339553e-30	0.0	1.5467289839864766e-11	3.6695994668463166e-09	1.4917471378700794e-21	3.6695992462061175e-09	0.0	7.036563614373252e-15	1.6634859673186938e-23	1.4366760795663903e-16	5.517938602239015e-17	4.063806941030512e-17	0.006333101394247381	0.9936668912510793
0.5517949247038949	4.3519355441281604e-30	0.0	1.5516477350666442e-11	3.6650373333857233e-09	1.383468663577032e-21	3.6650366722819455e-09	0.0	6.835025172984805e-15	1.5435083722671262e-23	1.2791696260827305e-16	4.979388037736453e-17	4.132597470990381e-17	0.0064022969773975275	0.993597695677005
0.5528206176656557	5.236925736933205e-30	0.0	1.5598979305964187e-11	3.6711420098951617e-09	1.3994052931911932e-21	3.6711415684217993e-09	0.0	6.525854013588199e-15	1.552523412399099e-23	1.3015392575572694e-16	5.1108301286369327e-17	4.141746948256025e-17	0.006316444950406535	0.9936835476917041
0.5538462446853611	4.934505567575088e-30	0.0	1.5408337197743743e-11	3.6561440655132233e-09	1.4318553237432994e-21	3.6561440655132233e-09	0.0	5.681952022302384e-15	1.5905396501375595e-23	1.2507282966769563e-16	5.198641027176686e-17	4.318359888677663e-17	0.006515011834488506	0.993484980837809
0.5548718270926101	3.557305213162925e-30	0.0	1.541291018916244e-11	3.6646902931381015e-09	1.0926415875811587e-21	3.6646899258981325e-09	0.0	6.02116730078871e-15	1.2122378372080813e-23	1.0533232606617579e-16	3.966772710503035e-17	3.205987520760154e-17	0.006428731466818339	0.9935712611883823
0.5558974357516723	3.8230109617653616e-30	0.0	1.518945863560882e-11	3.6658683149462754e-09	1.0980242601677832e-21	3.665868535354235e-09	0.0	5.5257290149174395e-15	1.2083824522022902e-23	1.0754780687294309e-16	4.061244194975234e-17	3.219037902809822e-17	0.006440436080992505	0.9935595565720755
0.5569231151968742	3.244518560197823e-30	0.0	1.4961652115979497e-11	3.659213714258207e-09	1.0127977956198058e-21	3.6592137875921616e-09	0.0	6.128550719024892e-15	1.1459933776311897e-23	1.0928512673134495e-16	3.711493343934091e-17	2.7529364212760975e-17	0.006531267504915833	0.9934687251616887
0.5579487912043388	5.670348520802096e-30	0.0	1.524023760371175e-11	3.6618442388878177e-09	1.4444904872515623e-21	3.66184379855179e-09	0.0	5.2285395692869065e-15	1.6111925335970308e-23	1.1933314037162782e-16	5.2818059176938984e-17	4.269619655414531e-17	0.006438109611636109	0.9935618830494303
0.5589743986914452	3.962870286561502e-30	0.0	1.5123354556617255e-11	3.66456783434089e-09	1.1394116723363272e-21	3.66456834843944e-09	0.0	5.214114036829665e-15	1.264973413032511e-23	1.0581744069902658e-16	4.169106281248734e-17	3.382936129247115e-17	0.006464958993508247	0.9935350336622268
0.5600000395402309	4.345216751960297e-30	0.0	1.5276314501133922e-11	3.663117661983265e-09	1.2784860339775572e-21	3.663118249304683e-09	0.0	5.2806067928846334e-15	1.4131948084868563e-23	1.1513431339707245e-16	4.7120049239265695e-17	3.7251479805867075e-17	0.006558809150617454	0.9934411835078648
0.5610257164852603	5.773649735720224e-30	0.0	1.499530408056272e-11	3.669230393818486e-09	1.4837714999993515e-21	3.6692305408877055e-09	0.0	4.528904322772664e-15	1.657613641202364e-23	1.176342857234141e-16	5.40466887440792e-17	4.3206728389487473e-17	0.006573520981560242	0.9934264716649788
0.562051333660536	4.7994824082032364e-30	0.0	1.4790503570664225e-11	3.650146797695874e-09	1.3296889749896736e-21	3.6501465050923277e-09	0.0	4.634368933669901e-15	1.478399021572599e-23	1.0715383990984967e-16	4.808865691873407e-17	4.0651908829989873e-17	0.006524635316995494	0.9934753573679159
0.5630769616178062	4.563088264833799e-30	0.0	1.4888437011200325e-11	3.657690433809969e-09	1.2139035028868158e-21	3.65769072702095e-09	0.0	4.6600831903017985e-15	1.3522142745366804e-23	1.0514031918366959e-16	4.4852901554881544e-17	3.5739492310949855e-17	0.006514326049150579	0.9934856666205751
0.5641026728620798	3.647210760848267e-30	0.0	1.4888989266260974e-11	3.660129578045595e-09	9.073403868950995e-22	3.6601296513971194e-09	0.0	4.043780496727474e-15	1.0097715364656905e-23	8.366025239197008e-17	3.387433402783821e-17	2.5535042485259102e-17	0.006587019786212329	0.9934129728786352
0.5651282863652267	4.393658792971522e-30	0.0	1.481104162279938e-11	3.6608343776770102e-09	1.1485004560241377e-21	3.6608345977715447e-09	0.0	4.326035994365862e-15	1.2793314704218888e-23	9.563293148805763e-17	4.1745670822669706e-17	3.386006293811578e-17	0.006686358984445549	0.99331363367907
0.5661539319799668	4.51055022296521e-30	0.0	1.4533247089890427e-11	3.6556060799299563e-09	1.1401717669125962e-21	3.655606372959943e-09	0.0	3.785519972239786e-15	1.2641599335714264e-23	9.362409906865571e-17	4.195660931701852e-17	3.4198012599174015e-17	0.0065936865536119806	0.9934063061206383
0.5671795704067104	6.474637455591405e-30	0.0	1.482986841710495e-11	3.6508678335145704e-09	1.504433319782413e-21	3.6508683456745122e-09	0.0	4.2887086790901725e-15	1.672643253333112e-23	1.1886120133861871e-16	5.49463667378218e-17	4.6009892043105996e-17	0.006716342779805753	0.9932836499036237
0.5682051627365197	4.985351555731266e-30	0.0	1.463310934466184e-11	3.650297733114099e-09	1.349335645668902e-21	3.650298245180447e-09	0.0	4.230336280078873e-15	1.5124483091424716e-23	1.1082090157246833e-16	4.8428628033326054e-17	4.1474632428808486e-17	0.0066105900126850175	0.9933894026720814
0.5692307960066569	5.2568325549190814e-30	0.0	1.4449889624480094e-11	3.654703696423012e-09	1.3026084785289723e-21	3.6547039893774767e-09	0.0	3.861930749701773e-15	1.451316559171548e-23	1.0208677979842301e-16	4.7057437535989936e-17	3.9917478813984435e-17	0.0065889124723214195	0.9934110802038169
0.5702564572474764	3.2279456298592584e-30	0.0	1.4393080902717823e-11	3.6566457430877414e-09	9.738811626758384e-22	3.656645962918396e-09	0.0	3.510685662631967e-15	1.0785545547713057e-23	8.102178264922945e-17	3.548743698167199e-17	2.930798775302378e-17	0.006620217312048993	0.9933797753602625
0.5712820352012927	4.06654198914871e-30	0.0	1.4290868720470194e-11	3.658471248574952e-09	1.037427619214363e-21	3.6584715418244415e-09	0.0	3.4196064897989113e-15	1.1416636634332748e-23	8.518279645820285e-17	3.824620910881035e-17	3.238540252336674e-17	0.006703782374311736	0.9932962102944511
0.5723076839412486	4.2635370706685e-30	0.0	1.4482501866411925e-11	3.6545422028801845e-09	1.1310632022663229e-21	3.6545423493515934e-09	0.0	3.2138434229430763e-15	1.257853760309207e-23	8.584988789810746e-17	4.118185216318497e-17	3.4049780651742104e-17	0.006662903816180726	0.9933370888602489
0.5733333101796503	5.613321695035703e-30	0.0	1.4393995624593901e-11	3.6518787388614456e-09	1.2694086197063163e-21	3.6518790315876607e-09	0.0	3.40774705185548e-15	1.398116603970594e-23	9.965124839569651e-17	4.681425961579183e-17	3.910682083283709e-17	0.006895061406528584	0.993104931275316
0.5743590427535223	4.4142352073016994e-30	0.0	1.4403520782107379e-11	3.6542800047569e-09	1.0830587958660673e-21	3.6542803709052604e-09	0.0	3.1712420751586583e-15	1.194288882721053e-23	8.749227121774136e-17	4.0246925293269685e-17	3.2596770832067844e-17	0.006657357973393112	0.9933426347036396
0.5753846060969543	5.8654467993600076e-30	0.0	1.4380114279534414e-11	3.644307004509253e-09	1.2323550084034716e-21	3.644307077539226e-09	0.0	2.8314488660575498e-15	1.372762871944947e-23	8.972926906874197e-17	4.540063582752557e-17	3.65875043431445e-17	0.006654557489494564	0.9933454352075082
0.5764102981992807	4.2349268871040525e-30	0.0	1.42753224454948e-11	3.6446984141755827e-09	1.0102397552895322e-21	3.644698268102078e-09	0.0	3.0318503130133608e-15	1.1187016695013395e-23	8.023296846034852e-17	3.757764346136617e-17	3.1071213325129145e-17	0.0069196380451294805	0.9930803546511954
0.5774359838167841	4.6854780719993664e-30	0.0	1.4382702425053041e-11	3.647447796896876e-09	1.1033765693685877e-21	3.6474479430825102e-09	0.0	3.0687076412807154e-15	1.2299811497264412e-23	8.842368478732982e-17	4.091518749259944e-17	3.22652855583159e-17	0.0067043490477831855	0.9932956436429352
0.5784616046641882	4.6614968690975296e-30	0.0	1.4319662617050795e-11	3.650258075267268e-09	1.0259275764069906e-21	3.6502586604544146e-09	0.0	2.806377099902977e-15	1.1434871390379561e-23	7.954324536838301e-17	3.775840187941572e-17	3.0301580778950877e-17	0.006809540842527781	0.993190451842633
0.5794871945719552	4.565871467021253e-30	0.0	1.436581146286307e-11	3.651246927497645e-09	1.0651146285073413e-21	3.6512473665094164e-09	0.0	2.583688905807967e-15	1.1740108398846162e-23	8.112703395798154e-17	3.9231098692331166e-17	3.3232901346955123e-17	0.006884245877013157	0.993115746806124
0.580512903706708	3.612287238206207e-30	0.0	1.3530225244219035e-11	3.643788978059568e-09	8.400314044744488e-22	3.643789343115133e-09	0.0	2.5864562773373504e-15	9.201828582599023e-24	6.723295215117126e-17	3.049380318616817e-17	2.7411270346433968e-17	0.0068531866577845055	0.9931468060411043
0.5815385679946131	4.5346529653115725e-30	0.0	1.3911310343482047e-11	3.646037553518625e-09	1.0247916096108285e-21	3.646037991878013e-09	0.0	2.736139355070219e-15	1.1292516289752129e-23	8.00350580024821e-17	3.7833168096769595e-17	3.2397022182038346e-17	0.0068798488790844225	0.9931201438149259
0.5825641396979975	4.174483962157469e-30	0.0	1.3791313682431323e-11	3.6462251765053263e-09	9.947390373117678e-22	3.6462252495677703e-09	0.0	2.445471527576255e-15	1.0914249074062917e-23	7.580432405386121e-17	3.6754265549211497e-17	3.2006197418352744e-17	0.006691006597676925	0.9933089860960788
0.5835898482858376	5.231632613610255e-30	0.0	1.4249347281097954e-11	3.648642908300957e-09	1.077054752321456e-21	3.648643200762473e-09	0.0	2.3071105274963563e-15	1.1937713178215166e-23	7.855078363988469e-17	3.950347012681162e-17	3.258257818709678e-17	0.006949692818676344	0.9930502998697857
0.5846153824085012	3.25739371252337e-30	0.0	1.3502642494272124e-11	3.6498474425149156e-09	6.857962620295521e-22	3.6498475156469143e-09	0.0	2.167054408733561e-15	7.568000538332248e-24	5.791526071517309e-17	2.6445457343868432e-17	2.009130684064569e-17	0.006853115285151909	0.9931468774016482
0.5856409956772568	4.578143358454776e-30	0.0	1.4300037792224102e-11	3.6413002098711564e-09	9.849440437351662e-22	3.6413005017472912e-09	0.0	2.405032133934511e-15	1.0836638494538413e-23	8.109887861099958e-17	3.7941763919426316e-17	2.957396627895559e-17	0.006952810742449658	0.9930471819606471
0.5866666812947603	5.109118475710606e-30	0.0	1.3614701193318264e-11	3.641754433596173e-09	9.370471588975856e-22	3.6417545065674335e-09	0.0	2.2745303844439503e-15	1.0285770539383977e-23	7.145769848569432e-17	3.528919265616165e-17	2.8863007073036625e-17	0.006908205926886463	0.9930917867759875
0.5876923808194743	4.876649942126358e-30	0.0	1.3765332496668194e-11	3.6432311296150305e-09	1.0620169334890464e-21	3.6432311296150305e-09	0.0	2.133482116535284e-15	1.1732009680486514e-23	7.662389204435312e-17	3.901073351934766e-17	3.4576826460685424e-17	0.006950959242110413	0.9930490334576596
0.5887179343966067	4.051240185410253e-30	0.0	1.3665091474984682e-11	3.644431655492402e-09	8.585647963931151e-22	3.6444320206189605e-09	0.0	2.2532767574083517e-15	9.51214492162689e-24	6.633512986765598e-17	3.185170066560177e-17	2.6503904469495995e-17	0.00698194179639968	0.9930180509010691
0.5897436502505737	2.855860959938283e-30	0.0	1.420934849696437e-11	3.638996220730064e-09	7.569340064253579e-22	3.6389964394961906e-09	0.0	2.0611103845794867e-15	8.244913927307206e-24	6.4366492752353e-17	2.8888602258430957e-17	2.366084293097223e-17	0.0069498099262651014	0.9930501827815307
0.5907693069598302	4.549204127894321e-30	0.0	1.3591845445624319e-11	3.6364007121935734e-09	9.193508978391633e-22	3.6364007850575284e-09	0.0	2.0217473447210776e-15	1.0099011207202743e-23	6.785560229714315e-17	3.387714649132839e-17	2.9662365985143695e-17	0.006994784486261649	0.993005208227343
0.5917948389729729	3.964485443528066e-30	0.0	1.323380431460155e-11	3.6422709614774742e-09	7.338768791439027e-22	3.6422711804108118e-09	0.0	1.7998746089524662e-15	8.053645978790933e-24	5.689516888443441e-17	2.824777237790695e-17	2.149322354758259e-17	0.006963767876306801	0.9930362248259155
0.5928205493578123	2.6775215453965342e-30	0.0	1.3336674504612605e-11	3.6452692771902187e-09	6.141802425783295e-22	3.6452694232677626e-09	0.0	1.7203924824124766e-15	6.624190354385817e-24	5.036723031908614e-17	2.3287014448829748e-17	1.9695665168507696e-17	0.007166218238236776	0.992833774457886
0.5938461885658598	4.3571349983824906e-30	0.0	1.3267729376512876e-11	3.6383503646857068e-09	8.65035517769677e-22	3.638350583384831e-09	0.0	1.9964499222880472e-15	9.386029142864215e-24	6.661119993719007e-17	3.2220269114545977e-17	2.824185721215634e-17	0.006876480238459798	0.9931235124715694
0.5948718898094426	4.796840739312169e-30	0.0	1.3334825445345926e-11	3.642719396452385e-09	8.677427956165348e-22	3.642719396452385e-09	0.0	1.6082574256475934e-15	9.576473593773118e-24	6.32919878340149e-17	3.21244133175263e-17	2.801028557823579e-17	0.007080571290691681	0.992919421410533
0.5958974755762985	2.7195864280420158e-30	0.0	1.3148986928754751e-11	3.644228628511625e-09	6.949451846671884e-22	3.644228701527705e-09	0.0	1.6175037617592542e-15	7.481804421977661e-24	5.4277205759419626e-17	2.6049333659339423e-17	2.3393476688471447e-17	0.007152668376161976	0.9928473243222299
0.5969231202534738	3.7942155560879345e-30	0.0	1.3344486826254174e-11	3.642264945248527e-09	7.698810466491037e-22	3.642265018227288e-09	0.0	1.517664854253952e-15	8.411841423212204e-24	5.766144516935714e-17	2.8830950643306707e-17	2.486651884122408e-17	0.007090233061670312	0.9929097596404536
0.5979487711029505	3.491219213970823e-30	0.0	1.3368944053710612e-11	3.636847886312407e-09	7.111466506915826e-22	3.6368480320537377e-09	0.0	1.5344770929113943e-15	7.645511491939711e-24	5.569316497312725e-17	2.6828136968851912e-17	2.3309057332069084e-17	0.007002660183274586	0.992997332529659
0.5989744271090334	3.965177512715455e-30	0.0	1.2970603686408638e-11	3.6347645872891744e-09	7.309009218121321e-22	3.634764660114191e-09	0.0	1.6617196949812249e-15	7.968273700622178e-24	5.650073623517221e-17	2.7888275945899e-17	2.400598160390317e-17	0.007234876919847848	0.9927651157976506
0.6000001074136698	2.374262680662802e-30	0.0	1.3173884546887607e-11	3.636481801378314e-09	4.86656394824133e-22	3.6364818742397052e-09	0.0	1.4735695427719628e-15	5.267021812546623e-24	4.20186820095849e-17	1.8656581833677142e-17	1.5118970390119023e-17	0.007026154091712204	0.9929738386221488
0.6010256539590665	3.9037998926507705e-30	0.0	1.30123156681976e-11	3.640933724717947e-09	7.059018083558563e-22	3.6409338706155773e-09	0.0	1.5173436719222675e-15	7.621147282423992e-24	5.706422088789071e-17	2.7054058754650942e-17	2.2858970814389557e-17	0.007253427186656678	0.9927465655184617
0.6020513003551105	2.1718711566773233e-30	0.0	1.2653947653316213e-11	3.6351209796714715e-09	4.081988278727287e-22	3.635121052500446e-09	0.0	1.3574875862217303e-15	4.414606070809095e-24	3.6104372738302885e-17	1.6325216202047346e-17	1.1851773641949029e-17	0.007184269466983093	0.9928157232501195
0.6030769948794792	2.55223631824045e-30	0.0	1.2956187234514367e-11	3.634770450553243e-09	5.38911745972088e-22	3.634770304903276e-09	0.0	1.3522231799725497e-15	5.838100160482917e-24	4.351155785790201e-17	2.0560054235491848e-17	1.7705356388950804e-17	0.007234814453330909	0.9927651782641708
0.604102616273796	3.630967478302911e-30	0.0	1.2858557929284621e-11	3.6365321759575715e-09	6.548676468622547e-22	3.6365322488168157e-09	0.0	1.3711090506010003e-15	7.078422191814206e-24	4.968008201928937e-17	2.471880213397928e-17	2.1887268216493054e-17	0.007061313165453039	0.9929386795486226
0.605128240402677	3.434999450926593e-30	0.0	1.2668719402318644e-11	3.638084823798101e-09	6.896062481122297e-22	3.638084750909703e-09	0.0	1.4137078783064356e-15	7.388522011509335e-24	5.445579927628179e-17	2.5935880252919146e-17	2.365329915156282e-17	0.007206798260215915	0.9927931944509443
0.6061538423425251	3.1417218381126728e-30	0.0	1.2545425059361807e-11	3.6381734129927967e-09	6.146877142839063e-22	3.638173485881733e-09	0.0	1.2045385818145139e-15	6.674814551558334e-24	4.567433660859818e-17	2.2647567051928383e-17	2.035344244672019e-17	0.007298963971382154	0.9927010287397242
0.6071795567120146	1.858810844243793e-30	0.0	1.2558481746991012e-11	3.6371590387996358e-09	4.930480345870188e-22	3.6371588930620833e-09	0.0	1.1055085952729005e-15	5.1933143043811844e-24	4.2257529330228837e-17	1.913125626717016e-17	1.6598765355181724e-17	0.007316892242892908	0.9926831004702295
0.6082051041168457	2.2870698456555805e-30	0.0	1.2631343771229947e-11	3.6361184769284624e-09	5.223635927170427e-22	3.636118549777157e-09	0.0	1.0616284032091788e-15	5.532740953427157e-24	4.0953289677270617e-17	1.9522260641775682e-17	1.8199772717549807e-17	0.007165016204787164	0.9928349765103432
0.6092307827807436	2.5319751088648502e-30	0.0	1.2273103359218046e-11	3.63452047040985e-09	5.187151456822938e-22	3.63452047040985e-09	0.0	1.1993474637221362e-15	5.484549573601565e-24	4.3261240486912904e-17	1.9699359839701017e-17	1.771228888195501e-17	0.0072632013259127295	0.992736791392772
0.6102563861269389	2.0035272152510765e-30	0.0	1.2503743580322354e-11	3.63787072508749e-09	3.984939340688618e-22	3.6378706522050284e-09	0.0	1.006487192860943e-15	4.237455497813915e-24	3.419232960001887e-17	1.5559794851408413e-17	1.2447293927140361e-17	0.007451497798472636	0.9925484949132811
0.6112820367420244	2.0749440000418945e-30	0.0	1.2235905888417282e-11	3.632168737655824e-09	4.1788041617341757e-22	3.6321688104215703e-09	0.0	1.1159761622919308e-15	4.424823622110497e-24	3.6718409136365125e-17	1.6494854461494107e-17	1.38330339787881e-17	0.007254659339982238	0.9927453333834431
0.6123076947013671	1.8252268900144545e-30	0.0	1.2302632462956682e-11	3.636480424449525e-09	4.394364726216399e-22	3.6364802787442383e-09	0.0	9.924386328744516e-16	4.6755715589306186e-24	3.398548571937091e-17	1.6565756430294136e-17	1.535390297415584e-17	0.007258438548650967	0.9927415541660846
0.6133334460265344	2.4689859159980295e-30	0.0	1.2092894361020198e-11	3.6345705395586314e-09	5.042610388301895e-22	3.6345705395586314e-09	0.0	1.0264113877788292e-15	5.3754287259467816e-24	4.1914972831436585e-17	1.9442618179223416e-17	1.693009695783628e-17	0.007420863669158154	0.9925791290496068
0.6143590489039474	2.1677525210995053e-30	0.0	1.2067386133199676e-11	3.634595014720844e-09	4.626055650225628e-22	3.6345948690956756e-09	0.0	1.0682668443654871e-15	4.934565773405451e-24	3.7698622290303247e-17	1.7573060177972054e-17	1.5890217187262117e-17	0.007377268369482586	0.9926227243492589
0.615384663735311	1.4681199090475776e-30	0.0	1.2041346634509759e-11	3.6279209226980514e-09	3.535018323291297e-22	3.627920704661531e-09	0.0	1.0113868184441752e-15	3.753307765726571e-24	2.7243647193650388e-17	1.2885091277693143e-17	1.255065378101552e-17	0.0074417906575974975	0.9925582020745185
0.6164102402827801	1.7337727504698638e-30	0.0	1.2227738205260338e-11	3.64091093044873e-09	4.009921831367788e-22	3.6409108575082252e-09	0.0	9.389332129939489e-16	4.170795907663641e-24	3.50416637549425e-17	1.551881742994998e-17	1.3776270228511793e-17	0.0073993444775561435	0.9926006482283934
0.617435890194692	2.0885255212622045e-30	0.0	1.2012446484355881e-11	3.6381060178247847e-09	3.064040857155853e-22	3.6381060178247847e-09	0.0	8.845281829891591e-16	3.2823186880863754e-24	2.5581385326679865e-17	1.196097412155025e-17	9.583562296273555e-18	0.007469274355997229	0.9925307183557773
0.6184615585453778	1.5656606765858654e-30	0.0	1.183941661516183e-11	3.6304126812468524e-09	3.590465965711015e-22	3.6304125357935416e-09	0.0	9.029784459232832e-16	3.792519378248273e-24	3.0212511600147006e-17	1.3677370471828336e-17	1.2189937276815939e-17	0.0073215807741628695	0.9926784119531715
0.6194871632979201	9.748895232440534e-31	0.0	1.1846436732911122e-11	3.631331145302028e-09	3.174977891511047e-22	3.63133099981184e-09	0.0	7.956941323313151e-16	3.259865451241344e-24	2.956609994870256e-17	1.283194434832696e-17	1.090048789967307e-17	0.007508411804393851	0.9924915809210968
0.6205128693074571	1.425769716579818e-30	0.0	1.1916732593163512e-11	3.6340261902666056e-09	3.5499654705570663e-22	3.634026044667209e-09	0.0	7.773536503750733e-16	3.698000817999251e-24	2.992499741915969e-17	1.3510561869418796e-17	1.211624744650963e-17	0.007496370580137848	0.9925036221398923
0.6215384317133242	1.381242521569735e-30	0.0	1.1746113713729554e-11	3.6326279988703297e-09	3.59040471813851e-22	3.632627853330273e-09	0.0	7.936545245585922e-16	3.7418483887574706e-24	3.122258971345235e-17	1.3871847037680016e-17	1.234181353133177e-17	0.007460178086539002	0.9925398146364581
0.622564112096091	7.290546458948797e-31	0.0	1.1615945046960689e-11	3.638049645464318e-09	2.695498811282803e-22	3.6380495725871585e-09	0.0	7.371924009887218e-16	2.7383916835518613e-24	2.5408778935190066e-17	1.04923993426454e-17	8.693640200316018e-18	0.007547616993819242	0.9924523757184648
0.6235897139578088	1.474355980400035e-30	0.0	1.1362631608802849e-11	3.6320084838734486e-09	3.739804011830848e-22	3.632008411119645e-09	0.0	7.529417751402419e-16	3.897137823086829e-24	3.04627081029525e-17	1.40181279881847e-17	1.3351985429735392e-17	0.00748808995312901	0.9925119027714906
0.6246154457503769	1.650015088812573e-30	0.0	1.1484515784712007e-11	3.633430552777027e-09	3.709103883550488e-22	3.6334304072101004e-09	0.0	8.199456000964749e-16	3.877829125427514e-24	2.870947788137697e-17	1.3762914037228798e-17	1.3440906894297551e-17	0.0075015411934758365	0.9924984515281778
0.625641078004819	1.3867857544809194e-30	0.0	1.1367083882619722e-11	3.6325967127217452e-09	3.1791270150772025e-22	3.6325967127217452e-09	0.0	7.205552982603903e-16	3.2609301900460994e-24	3.03673213240917e-17	1.2727127764941397e-17	1.0363143995777092e-17	0.007668476898056635	0.992331515825382
0.6266666983053104	1.1020524899882178e-30	0.0	1.1477468730870031e-11	3.6290207540496804e-09	3.1407423855907185e-22	3.6290206086592874e-09	0.0	7.006128517648769e-16	3.2722941573903783e-24	2.3612560017245046e-17	1.159943745839972e-17	1.1585669715147e-17	0.007500472282517436	0.992499520447963
0.627692362905737	9.255394068912821e-31	0.0	1.161326165845822e-11	3.6256203584507954e-09	2.489095097987199e-22	3.6256202858222494e-09	0.0	6.651867104266149e-16	2.589909765924014e-24	2.1413265237447712e-17	9.563734203346618e-18	8.399630068243909e-18	0.007609640657711069	0.9923903520794343
0.6287179368749031	9.27485422733172e-31	0.0	1.1454728054732882e-11	3.6388332464868487e-09	2.663006732530277e-22	3.638833100704413e-09	0.0	6.637677445433153e-16	2.723620518103429e-24	2.256702628841598e-17	1.0194682354738313e-17	9.29861749326367e-18	0.00766143117427816	0.9923385615366
0.6297435866305542	9.532726473212855e-31	0.0	1.125027717617812e-11	3.6299010609487268e-09	2.4303730430349693e-22	3.629900988238196e-09	0.0	6.468239803203889e-16	2.5008366000938644e-24	2.0458654333238892e-17	9.169628261101108e-18	8.52984757537327e-18	0.007622167848124081	0.9923778248808228
0.6307691922425308	9.80490901748021e-31	0.0	1.114172280648786e-11	3.6283706216020444e-09	2.893942346153667e-22	3.6283704035655394e-09	0.0	6.784975003873564e-16	2.9540275379000716e-24	2.5318077685400745e-17	1.13730631719171e-17	1.0146811333713106e-17	0.0076112023167500785	0.9923887904153663
0.6317949602876032	7.844411304005591e-31	0.0	1.1215680494262858e-11	3.6293190681827825e-09	2.5401447627923766e-22	3.6293189227856955e-09	0.0	6.292371332892356e-16	2.5894347388354807e-24	2.1983953795713638e-17	9.685831971674467e-18	9.1612087477794e-18	0.007713217331296441	0.9922867753988492
0.6328205530080645	9.646450413370317e-31	0.0	1.1072250887986017e-11	3.634735203875742e-09	3.0769793387210715e-22	3.6347351310703095e-09	0.0	6.034317801595121e-16	3.1533038945052784e-24	2.6147120208787342e-17	1.177430857627317e-17	1.070311933710246e-17	0.007626128786344799	0.992373863933112
0.6338461654955163	9.235035228193184e-31	0.0	1.0927476188536453e-11	3.6314158967027077e-09	2.7887441384352543e-22	3.631415751227513e-09	0.0	5.627691548414743e-16	2.850580333938979e-24	2.2244980830464442e-17	1.0189559081457574e-17	9.91753355977818e-18	0.007701759405956582	0.9922982333202838
