"r_inner,","r_outer,","mass,","density,","l_z,","v_r,","u,","p,","T,","xn_n,","xn_p,","xn_he4,","xn_b11,","xn_c12,","xn_c13,","xn_n13,","xn_n14,","xn_n15,","xn_o15,","xn_o16,","xn_o17,","xn_f18,","xn_ne19,","xn_ne20,","xn_ne21,","xn_ne22,","xn_na22,","xn_na23,","xn_mg23,","xn_mg24,","xn_mg25,","xn_mg26,","xn_al25,","xn_al26,","xn_al27,","xn_si28,","xn_si29,","xn_si30,","xn_p29,","xn_p30,","xn_p31,","xn_s31,","xn_s32,","xn_s33,","xn_cl33,","xn_cl34,","xn_cl35,","xn_ar36,","xn_ar37,","xn_ar38,","xn_ar39,","xn_k39,","xn_ca40,","xn_sc43,","xn_ti44,","xn_v47,","xn_cr48,","xn_mn51,","xn_fe52,","xn_fe54,","xn_co55,","xn_ni56,","xn_ni58,",xn_ni59
4.5805033E8,4.5852588E8,1.3791431E30,1098821.4,-1.3333861E16,-1324764.6,4.5701159E16,3.0818301E22,9.8503688E7,1.0E-30,1.0E-30,0.0035834801,1.1E-29,0.49820826,1.6553221E-23,9.6895023E-27,1.4001266E-29,2.341559E-29,1.5E-29,0.49820826,2.6541866E-23,1.8E-29,1.9E-29,4.7430288E-20,2.1000005E-29,2.2000235E-29,2.2E-29,1.6669325E-28,2.3E-29,6.0455966E-26,2.6900946E-28,2.6001959E-29,2.5E-29,2.6000001E-29,2.7630004E-29,7.4518004E-28,5.1065986E-28,4.417427E-29,2.9E-29,3.0E-29,8.5132636E-28,3.1E-29,3.4130639E-29,9.2688417E-28,3.3E-29,3.4E-29,3.5000004E-29,3.6000116E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.5852588E8,4.589995E8,1.3791148E30,1100985.9,-1.3301344E16,-1434618.3,4.5620125E16,3.0662021E22,9.831073E7,1.0E-30,1.0E-30,0.0036447261,1.1E-29,0.49817764,1.6572328E-23,9.4419129E-27,1.4001161E-29,2.3415434E-29,1.5E-29,0.49817764,2.6516212E-23,1.8E-29,1.9E-29,4.3799561E-20,2.1000009E-29,2.2000233E-29,2.2E-29,1.6664052E-28,2.3E-29,2.732317E-25,2.7126194E-28,2.6009233E-29,2.5E-29,2.6000006E-29,2.9968077E-29,3.3923131E-27,5.1056279E-28,4.4255164E-29,2.9E-29,3.0E-29,8.5120635E-28,3.1E-29,4.2038764E-29,9.2672428E-28,3.3E-29,3.4E-29,3.5000018E-29,3.6000548E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.589995E8,4.5947957E8,1.3792192E30,1084018.1,-1.3266557E16,-1410389.0,4.5632183E16,3.0672027E22,9.8352682E7,1.0E-30,1.0E-30,0.003816818,1.1E-29,0.49809159,1.6582756E-23,9.2971217E-27,1.4001215E-29,2.3414737E-29,1.5E-29,0.49809159,2.6501017E-23,1.8E-29,1.9E-29,4.5757313E-20,2.1000006E-29,2.2000232E-29,2.2E-29,1.6659114E-28,2.3E-29,1.6775594E-25,2.6975227E-28,2.600474E-29,2.5E-29,2.6000003E-29,2.852582E-29,1.8133414E-27,5.1045719E-28,4.4196254E-29,2.9E-29,3.0E-29,8.5106735E-28,3.1E-29,3.7158113E-29,9.2658988E-28,3.3E-29,3.4E-29,3.5000009E-29,3.6000281E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.5947957E8,4.5996484E8,1.3792278E30,1070182.7,-1.3159298E16,-1384901.8,4.5421635E16,3.0332719E22,9.7981122E7,1.0E-30,1.0E-30,0.0038606888,1.1E-29,0.49806966,1.6593963E-23,9.3029742E-27,1.4001198E-29,2.341505E-29,1.5E-29,0.49806966,2.6486923E-23,1.8E-29,1.9E-29,4.4802508E-20,2.1000015E-29,2.2000232E-29,2.2E-29,1.6657262E-28,2.3E-29,6.4226195E-25,2.7423662E-28,2.6018881E-29,2.5000888E-29,2.6000013E-29,3.3077949E-29,7.1140707E-27,5.1043846E-28,4.4362054E-29,2.9E-29,3.0E-29,8.5105337E-28,3.1E-29,5.254746E-29,9.2651805E-28,3.3E-29,3.4E-29,3.5000036E-29,3.600112E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.5996484E8,4.6044333E8,1.3790624E30,1082925.8,-1.3344232E16,-1395685.3,4.5381368E16,3.0252405E22,9.7938695E7,1.0E-30,1.0E-30,0.003866335,1.1E-29,0.49806683,1.6593372E-23,9.3527476E-27,1.4001188E-29,2.3414826E-29,1.5E-29,0.49806683,2.6487215E-23,1.8E-29,1.9E-29,4.6293112E-20,2.1000013E-29,2.2000232E-29,2.2E-29,1.6656884E-28,2.3E-29,4.9605887E-25,2.7368965E-28,2.6017156E-29,2.5E-29,2.6000011E-29,3.2513965E-29,6.2437089E-27,5.1042748E-28,4.4341415E-29,2.9E-29,3.0E-29,8.5103634E-28,3.1E-29,5.0651256E-29,9.2650688E-28,3.3E-29,3.4E-29,3.5000033E-29,3.6001019E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6044333E8,4.6092429E8,1.3792587E30,1075282.5,-1.3395409E16,-1437879.1,4.53515E16,3.0204044E22,9.7782352E7,1.0E-30,1.0E-30,0.0036804749,1.1E-29,0.49815976,1.6591329E-23,9.4296248E-27,1.4001303E-29,2.3415461E-29,1.5E-29,0.49815976,2.6491704E-23,1.8E-29,1.9E-29,5.0458423E-20,2.100001E-29,2.2000232E-29,2.2E-29,1.6659155E-28,2.3E-29,3.3600661E-25,2.7163739E-28,2.6010651E-29,2.5E-29,2.6000007E-29,3.0425975E-29,3.951226E-27,5.1047083E-28,4.4266938E-29,2.9E-29,3.0E-29,8.5109463E-28,3.1E-29,4.3585165E-29,9.2659527E-28,3.3E-29,3.4E-29,3.500002E-29,3.6000632E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6092429E8,4.6140327E8,1.3791081E30,1077340.4,-1.3385085E16,-1454676.7,4.5344082E16,3.0165391E22,9.781141E7,1.0E-30,1.0E-30,0.0038414483,1.1E-29,0.49807928,1.6602907E-23,9.1949897E-27,1.4001141E-29,2.3415243E-29,1.5E-29,0.49807928,2.6475828E-23,1.8E-29,1.9E-29,4.1206733E-20,2.1000009E-29,2.2000231E-29,2.2E-29,1.6654641E-28,2.3E-29,3.1222096E-25,2.7115977E-28,2.6009366E-29,2.5E-29,2.6000006E-29,3.001442E-29,3.5173993E-27,5.1037924E-28,4.4247E-29,2.9E-29,3.0E-29,8.5097772E-28,3.1E-29,4.2191774E-29,9.2647297E-28,3.3E-29,3.4E-29,3.5000018E-29,3.6000556E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6140327E8,4.6189431E8,1.3792181E30,1048781.7,-1.3468203E16,-1428478.0,4.5219844E16,2.9964636E22,9.7638604E7,1.0E-30,1.0E-30,0.0037149452,1.1E-29,0.49814253,1.6594067E-23,9.3737395E-27,1.4001138E-29,2.3415313E-29,1.5E-29,0.49814253,2.648786E-23,1.8E-29,1.9E-29,4.1831807E-20,2.1000016E-29,2.2000232E-29,2.2E-29,1.6657325E-28,2.3E-29,6.8571561E-25,2.7497496E-28,2.6021159E-29,2.500038E-29,2.6000014E-29,3.3803153E-29,7.7889584E-27,5.1044649E-28,4.4389453E-29,2.9E-29,3.0E-29,8.5106937E-28,3.1E-29,5.500876E-29,9.2652681E-28,3.3E-29,3.4E-29,3.5000041E-29,3.6001256E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6189431E8,4.6237485E8,1.3792067E30,1069426.3,-1.3469128E16,-1380879.0,4.5119166E16,2.9778982E22,9.7436137E7,1.0E-30,1.0E-30,0.0039043129,1.1E-29,0.49804784,1.662411E-23,8.8499105E-27,1.4001067E-29,2.3414548E-29,1.5E-29,0.49804784,2.6446226E-23,1.8E-29,1.9E-29,3.8801688E-20,2.1000024E-29,2.2000229E-29,2.2E-29,1.6647593E-28,2.3E-29,1.1756778E-24,2.7917364E-28,2.6034741E-29,2.5002365E-29,2.6000023E-29,3.8179764E-29,1.2982113E-26,5.1026389E-28,4.4539894E-29,2.9E-29,3.0E-29,8.5083952E-28,3.1E-29,6.9800085E-29,9.2622219E-28,3.3E-29,3.4E-29,3.5000066E-29,3.600206E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6237485E8,4.6285362E8,1.3791952E30,1071158.6,-1.3563379E16,-1327839.9,4.5056983E16,2.9683318E22,9.732881E7,1.0E-30,1.0E-30,0.0038957878,1.1E-29,0.49805211,1.6624085E-23,9.0229992E-27,1.4001152E-29,2.3414805E-29,1.5E-29,0.49805211,2.6446735E-23,1.8E-29,1.9E-29,4.6450161E-20,2.1000008E-29,2.2000229E-29,2.2E-29,1.664646E-28,2.3E-29,2.3019683E-25,2.7040494E-28,2.6007374E-29,2.5E-29,2.6000005E-29,2.9371722E-29,2.7373835E-27,5.1021293E-28,4.4215003E-29,2.9E-29,3.0E-29,8.5076398E-28,3.1E-29,4.0020623E-29,9.2624683E-28,3.3E-29,3.4E-29,3.5000014E-29,3.6000438E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6285362E8,4.6333825E8,1.3791253E30,1055948.4,-1.3441643E16,-1379882.5,4.4963995E16,2.9536861E22,9.7130315E7,1.0E-30,1.0E-30,0.0039990476,1.1E-29,0.49800048,1.6619763E-23,8.9250749E-27,1.4001234E-29,2.3414721E-29,1.5E-29,0.49800048,2.6452451E-23,1.8E-29,1.9E-29,4.7158776E-20,2.1000006E-29,2.2000229E-29,2.2E-29,1.6646369E-28,2.3E-29,1.3808593E-25,2.6929315E-28,2.6003878E-29,2.5E-29,2.6000003E-29,2.8248181E-29,1.4814576E-27,5.1020926E-28,4.4173282E-29,2.9E-29,3.0E-29,8.5075918E-28,3.1E-29,3.6219944E-29,9.2625533E-28,3.3E-29,3.4E-29,3.5000007E-29,3.600023E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6333825E8,4.6382228E8,1.3792139E30,1055119.0,-1.3489122E16,-1400074.1,4.4882852E16,2.9391563E22,9.6977453E7,1.0E-30,1.0E-30,0.0040528158,1.1E-29,0.49797359,1.6646371E-23,8.64121E-27,1.4001025E-29,2.3414518E-29,1.5E-29,0.49797359,2.6417147E-23,1.8E-29,1.9E-29,3.7395133E-20,2.100001E-29,2.2000228E-29,2.2E-29,1.6639132E-28,2.3E-29,3.8907036E-25,2.7173342E-28,2.6011868E-29,2.5E-29,2.6000008E-29,3.0816261E-29,4.400886E-27,5.1007557E-28,4.4260496E-29,2.9E-29,3.0E-29,8.5059506E-28,3.1E-29,4.4905835E-29,9.2604405E-28,3.3E-29,3.4E-29,3.5000023E-29,3.6000704E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6382228E8,4.6430932E8,1.3790994E30,1046312.0,-1.3532449E16,-1420189.5,4.4771723E16,2.9212449E22,9.6746449E7,1.0E-30,1.0E-30,0.0040220249,1.1E-29,0.49798899,1.6638706E-23,8.6757535E-27,1.4001092E-29,2.3414516E-29,1.5E-29,0.49798899,2.6427035E-23,1.8E-29,1.9E-29,4.0744116E-20,2.1000007E-29,2.2000228E-29,2.2E-29,1.6640723E-28,2.3E-29,2.2105649E-25,2.7005998E-28,2.6006543E-29,2.5E-29,2.6000004E-29,2.9105546E-29,2.4713537E-27,5.1009998E-28,4.4199026E-29,2.9E-29,3.0E-29,8.5062232E-28,3.1E-29,3.9118495E-29,9.260949E-28,3.3E-29,3.4E-29,3.5000013E-29,3.6000388E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6430932E8,4.6479289E8,1.3791626E30,1051670.7,-1.3601565E16,-1395610.1,4.4724776E16,2.9116808E22,9.6634003E7,1.0E-30,1.0E-30,0.0039609697,1.1E-29,0.49801952,1.6651018E-23,8.5981441E-27,1.4001129E-29,2.3415172E-29,1.5E-29,0.49801952,2.6412757E-23,1.8E-29,1.9E-29,4.2521333E-20,2.1000005E-29,2.2000227E-29,2.2E-29,1.6637249E-28,2.3E-29,1.0085776E-25,2.6893492E-28,2.6003162E-29,2.5E-29,2.6000002E-29,2.8016556E-29,1.1794745E-27,5.1003564E-28,4.4156059E-29,2.9E-29,3.0E-29,8.5054793E-28,3.1E-29,3.5438633E-29,9.260268E-28,3.3E-29,3.4E-29,3.5000006E-29,3.6000188E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6479289E8,4.6527898E8,1.3791945E30,1044058.5,-1.3532E16,-1447558.5,4.4719304E16,2.9095977E22,9.6670332E7,1.0E-30,1.0E-30,0.00404925,1.1E-29,0.49797537,1.6649174E-23,8.6350452E-27,1.4000997E-29,2.3414757E-29,1.5E-29,0.49797537,2.6414025E-23,1.8E-29,1.9E-29,3.5892296E-20,2.1000009E-29,2.2000227E-29,2.2E-29,1.6637786E-28,2.3E-29,3.5018053E-25,2.7104766E-28,2.6009785E-29,2.5E-29,2.6000007E-29,3.0150239E-29,3.7131025E-27,5.1004988E-28,4.4234632E-29,2.9E-29,3.0E-29,8.5056529E-28,3.1E-29,4.2648725E-29,9.260193E-28,3.3E-29,3.4E-29,3.5000019E-29,3.600058E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6527898E8,4.6575574E8,1.3792529E30,1062333.1,-1.3665674E16,-1389434.3,4.4575902E16,2.8878484E22,9.6422988E7,1.0E-30,1.0E-30,0.0040270056,1.1E-29,0.4979865,1.6652324E-23,8.6508674E-27,1.4001124E-29,2.3414347E-29,1.5E-29,0.4979865,2.6408986E-23,1.8E-29,1.9E-29,4.1604718E-20,2.100001E-29,2.2000227E-29,2.2E-29,1.6636946E-28,2.3E-29,4.1120824E-25,2.7190421E-28,2.6012506E-29,2.5E-29,2.6000008E-29,3.1021064E-29,4.6242912E-27,5.1003281E-28,4.4265696E-29,2.9E-29,3.0E-29,8.5054097E-28,3.1E-29,4.5598852E-29,9.2598162E-28,3.3E-29,3.4E-29,3.5000024E-29,3.6000742E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6575574E8,4.6624093E8,1.3791186E30,1041624.3,-1.3702048E16,-1383681.6,4.448721E16,2.87565E22,9.6196522E7,1.0E-30,1.0E-30,0.0040674946,1.1E-29,0.49796625,1.6667241E-23,8.4720591E-27,1.4001031E-29,2.3414393E-29,1.5E-29,0.49796625,2.6389355E-23,1.8E-29,1.9E-29,3.7557702E-20,2.100001E-29,2.2000226E-29,2.2E-29,1.6633111E-28,2.3E-29,3.8452602E-25,2.7191106E-28,2.601272E-29,2.5E-29,2.6000009E-29,3.1087294E-29,4.6531377E-27,5.0995812E-28,4.4264589E-29,2.9E-29,3.0E-29,8.5044788E-28,3.1E-29,4.5825544E-29,9.2587934E-28,3.3E-29,3.4E-29,3.5000025E-29,3.6000755E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6624093E8,4.6672781E8,1.3792014E30,1035908.2,-1.3596273E16,-1434267.6,4.4436866E16,2.8620495E22,9.6152033E7,1.0E-30,1.0E-30,0.0040203371,1.1E-29,0.49798983,1.6667124E-23,8.5233149E-27,1.4001126E-29,2.3414681E-29,1.5E-29,0.49798983,2.6390534E-23,1.8E-29,1.9E-29,4.2892947E-20,2.1000004E-29,2.2000226E-29,2.2E-29,1.6631699E-28,2.3E-29,4.3847308E-26,2.6826639E-28,2.6001323E-29,2.5E-29,2.6000001E-29,2.7425699E-29,5.2034527E-28,5.0992242E-28,4.4128266E-29,2.9E-29,3.0E-29,8.5040254E-28,3.1E-29,3.343939E-29,9.2587478E-28,3.3E-29,3.4E-29,3.5000003E-29,3.6000079E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6672781E8,4.6721884E8,1.3791706E30,1024988.6,-1.3667856E16,-1446830.7,4.4317169E16,2.8445617E22,9.5850465E7,1.0E-30,1.0E-30,0.0042633826,1.1E-29,0.49786831,1.6683219E-23,8.1476278E-27,1.4000948E-29,2.3413887E-29,1.5E-29,0.49786831,2.6367278E-23,1.8E-29,1.9E-29,3.34588E-20,2.1000003E-29,2.2000225E-29,2.2E-29,1.6625558E-28,2.3E-29,5.2745934E-26,2.6823195E-28,2.6001492E-29,2.5E-29,2.6000001E-29,2.7479924E-29,5.8582079E-28,5.0979564E-28,4.4123471E-29,2.9E-29,3.0E-29,8.5023597E-28,3.1E-29,3.3621565E-29,9.256918E-28,3.3E-29,3.4E-29,3.5000003E-29,3.6000089E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6721884E8,4.6771031E8,1.3792123E30,1021935.5,-1.3691565E16,-1416533.3,4.4263362E16,2.8335254E22,9.5801035E7,1.0E-30,1.0E-30,0.0043267947,1.1E-29,0.4978366,1.6696514E-23,7.9367326E-27,1.4000948E-29,2.3414066E-29,1.5E-29,0.4978366,2.6350551E-23,1.8E-29,1.9E-29,3.3819712E-20,2.1000004E-29,2.2000223E-29,2.2E-29,1.6620667E-28,2.3E-29,7.5112569E-26,2.6844127E-28,2.6002382E-29,2.5E-29,2.6000002E-29,2.7765007E-29,8.9639644E-28,5.0970421E-28,4.4129279E-29,2.9E-29,3.0E-29,8.5012561E-28,3.1E-29,3.4587569E-29,9.2556752E-28,3.3E-29,3.4E-29,3.5000005E-29,3.6000142E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6771031E8,4.6819314E8,1.3791692E30,1038038.6,-1.3763393E16,-1456200.6,4.4221068E16,2.8278869E22,9.5653271E7,1.0E-30,1.0E-30,0.0043474603,1.1E-29,0.49782627,1.6696046E-23,8.2307185E-27,1.400095E-29,2.3413451E-29,1.5E-29,0.49782627,2.6348707E-23,1.8E-29,1.9E-29,3.4804872E-20,2.1000009E-29,2.2000224E-29,2.2E-29,1.6623469E-28,2.3E-29,3.8301273E-25,2.7133228E-28,2.6011337E-29,2.5E-29,2.6000007E-29,3.0645521E-29,4.2105383E-27,5.0975875E-28,4.4237895E-29,2.9E-29,3.0E-29,8.5018762E-28,3.1E-29,4.4328563E-29,9.2559992E-28,3.3E-29,3.4E-29,3.5000022E-29,3.6000673E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6819314E8,4.6868556E8,1.3791257E30,1015670.4,-1.3963566E16,-1440731.5,4.4215711E16,2.8245956E22,9.5662391E7,1.0E-30,1.0E-30,0.00410273,1.1E-29,0.49794864,1.6695103E-23,8.0571566E-27,1.4000955E-29,2.3414625E-29,1.5E-29,0.49794864,2.6353366E-23,1.8E-29,1.9E-29,3.3921555E-20,2.1000007E-29,2.2000224E-29,2.2E-29,1.662339E-28,2.3E-29,2.6041625E-25,2.700891E-28,2.6007437E-29,2.5E-29,2.6000005E-29,2.9391461E-29,2.7912193E-27,5.0976589E-28,4.4192377E-29,2.9E-29,3.0E-29,8.5020922E-28,3.1E-29,4.008705E-29,9.2563881E-28,3.3E-29,3.4E-29,3.5000014E-29,3.6000441E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6868556E8,4.6917092E8,1.3791814E30,1028328.6,-1.3711161E16,-1375641.2,4.3986922E16,2.7903871E22,9.5207918E7,1.0E-30,1.0E-30,0.0043410815,1.1E-29,0.49782946,1.671526E-23,7.8459594E-27,1.4000958E-29,2.3413964E-29,1.5E-29,0.49782946,2.6325081E-23,1.8E-29,1.9E-29,3.5022953E-20,2.1000006E-29,2.2000222E-29,2.2E-29,1.661595E-28,2.3E-29,1.6886692E-25,2.6928544E-28,2.600525E-29,2.5E-29,2.6000004E-29,2.8686989E-29,1.9459805E-27,5.0961242E-28,4.4158594E-29,2.9E-29,3.0E-29,8.5000979E-28,3.1E-29,3.7706235E-29,9.2542875E-28,3.3E-29,3.4E-29,3.500001E-29,3.6000312E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6917092E8,4.6965511E8,1.3790936E30,1028631.8,-1.3707313E16,-1367991.0,4.3931844E16,2.7812795E22,9.5149938E7,1.0E-30,1.0E-30,0.0042556726,1.1E-29,0.49787216,1.6707477E-23,8.0119727E-27,1.4000918E-29,2.3414193E-29,1.5E-29,0.49787216,2.6336147E-23,1.8E-29,1.9E-29,3.2685189E-20,2.1000007E-29,2.2000223E-29,2.2E-29,1.6617829E-28,2.3E-29,3.0497661E-25,2.7026891E-28,2.6008251E-29,2.5E-29,2.6000006E-29,2.9658078E-29,3.1735886E-27,5.0965564E-28,4.4196028E-29,2.9E-29,3.0E-29,8.5006902E-28,3.1E-29,4.0983362E-29,9.2548212E-28,3.3E-29,3.4E-29,3.5000016E-29,3.6000489E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.6965511E8,4.7013743E8,1.3792279E30,1030598.2,-1.3886669E16,-1381898.0,4.3916921E16,2.7771149E22,9.5142735E7,1.0E-30,1.0E-30,0.0042352215,1.1E-29,0.49788239,1.6721827E-23,7.7723883E-27,1.4000991E-29,2.3413825E-29,1.5E-29,0.49788239,2.6316151E-23,1.8E-29,1.9E-29,3.6174492E-20,2.1000007E-29,2.2000222E-29,2.2E-29,1.6613773E-28,2.3E-29,2.4973245E-25,2.6981833E-28,2.6007041E-29,2.5E-29,2.6000005E-29,2.9265505E-29,2.6617515E-27,5.0957092E-28,4.4177422E-29,2.9E-29,3.0E-29,8.4995777E-28,3.1E-29,3.9660012E-29,9.2536451E-28,3.3E-29,3.4E-29,3.5000013E-29,3.6000418E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.7013743E8,4.7062792E8,1.3790522E30,1011184.3,-1.394738E16,-1335464.1,4.3897723E16,2.774086E22,9.5072537E7,1.0E-30,1.0E-30,0.0043475391,1.1E-29,0.49782623,1.6714574E-23,7.8241E-27,1.4000904E-29,2.3413906E-29,1.5E-29,0.49782623,2.6326838E-23,1.8E-29,1.9E-29,3.1466803E-20,2.1000004E-29,2.2000222E-29,2.2E-29,1.6614871E-28,2.3E-29,7.3322683E-26,2.6836844E-28,2.6002412E-29,2.5E-29,2.6000002E-29,2.7772249E-29,8.8763921E-28,5.0959225E-28,4.4123654E-29,2.9E-29,3.0E-29,8.4998704E-28,3.1E-29,3.4614799E-29,9.2541521E-28,3.3E-29,3.4E-29,3.5000005E-29,3.6000144E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
4.7062792E8,4.7112198E8,1.3793046E30,1001992.8,-1.3847036E16,-1470805.7,4.3743404E16,2.7493313E22,9.4775588E7,1.0E-30,1.0E-30,0.0045620845,1.1E-29,0.49771896,1.6732943E-23,7.6952001E-27,1.4000892E-29,2.3413772E-29,1.5E-29,0.49771896,2.6302204E-23,1.8E-29,1.9E-29,3.0955981E-20,2.1000006E-29,2.2000221E-29,2.2E-29,1.6610637E-28,2.3E-29,2.2630991E-25,2.6937873E-28,2.600578E-29,2.5E-29,2.6000004E-29,2.8864753E-29,2.2898539E-27,5.0951124E-28,4.4159045E-29,2.9E-29,3.0E-29,8.4988578E-28,3.1E-29,3.8299245E-29,9.2529117E-28,3.3E-29,3.4E-29,3.5000011E-29,3.6000342E-29,3.7E-29,3.8E-29,3.9E-29,3.9E-29,4.0E-29,4.3E-29,4.4E-29,4.7E-29,4.8E-29,5.1E-29,5.2E-29,5.4E-29,5.5E-29,5.6E-29,5.8E-29,5.9E-29
